,State,Hourly Demand Met (in MW),DateTime
1051117,West Bengal,4266.03,2020-12-11 01:00:00
1051118,West Bengal,4150.68,2020-12-11 02:00:00
1051119,West Bengal,4329.78,2020-12-11 03:00:00
1051120,West Bengal,4164.9,2020-12-11 04:00:00
1051121,West Bengal,4199.96,2020-12-11 05:00:00
1051122,West Bengal,4279.55,2020-12-11 06:00:00
1051123,West Bengal,4383.89,2020-12-11 07:00:00
1051124,West Bengal,4739.87,2020-12-11 08:00:00
1051125,West Bengal,4984.89,2020-12-11 09:00:00
1051126,West Bengal,5069.44,2020-12-11 10:00:00
1051127,West Bengal,5253.03,2020-12-11 11:00:00
1051128,West Bengal,5286.87,2020-12-11 12:00:00
1051129,West Bengal,4927.95,2020-12-11 13:00:00
1051130,West Bengal,4642.62,2020-12-11 14:00:00
1051131,West Bengal,4666.59,2020-12-11 15:00:00
1051132,West Bengal,4823.56,2020-12-11 16:00:00
1051133,West Bengal,5794.57,2020-12-11 17:00:00
1051134,West Bengal,5873.71,2020-12-11 18:00:00
1051135,West Bengal,5689.54,2020-12-11 19:00:00
1051136,West Bengal,5433.15,2020-12-11 20:00:00
1051137,West Bengal,5017.12,2020-12-11 21:00:00
1051138,West Bengal,4735.89,2020-12-11 22:00:00
1051139,West Bengal,4598.38,2020-12-11 23:00:00
1051140,West Bengal,4590.89,2020-12-12 00:00:00
1051141,West Bengal,4469.83,2020-12-12 01:00:00
1051142,West Bengal,4410.24,2020-12-12 02:00:00
1051143,West Bengal,4453.7,2020-12-12 03:00:00
1051144,West Bengal,4427.65,2020-12-12 04:00:00
1051145,West Bengal,4232.11,2020-12-12 05:00:00
1051146,West Bengal,4200.34,2020-12-12 06:00:00
1051147,West Bengal,4302.24,2020-12-12 07:00:00
1051148,West Bengal,4783.18,2020-12-12 08:00:00
1051149,West Bengal,4819.64,2020-12-12 09:00:00
1051150,West Bengal,4891.81,2020-12-12 10:00:00
1051151,West Bengal,5050.42,2020-12-12 11:00:00
1051152,West Bengal,5199.35,2020-12-12 12:00:00
1051153,West Bengal,4979.07,2020-12-12 13:00:00
1051154,West Bengal,4665.47,2020-12-12 14:00:00
1051155,West Bengal,4540.24,2020-12-12 15:00:00
1051156,West Bengal,4785.84,2020-12-12 16:00:00
1051157,West Bengal,5732.88,2020-12-12 17:00:00
1051158,West Bengal,5804.5,2020-12-12 18:00:00
1051159,West Bengal,5673.46,2020-12-12 19:00:00
1051160,West Bengal,5446.73,2020-12-12 20:00:00
1051161,West Bengal,5026.91,2020-12-12 21:00:00
1051162,West Bengal,4506.93,2020-12-12 22:00:00
1051163,West Bengal,4547.87,2020-12-12 23:00:00
1051164,West Bengal,4512.21,2020-12-13 00:00:00
1051165,West Bengal,4478.67,2020-12-13 01:00:00
1051166,West Bengal,4341.08,2020-12-13 02:00:00
1051167,West Bengal,4295.6,2020-12-13 03:00:00
1051168,West Bengal,4223.79,2020-12-13 04:00:00
1051169,West Bengal,4234.88,2020-12-13 05:00:00
1051170,West Bengal,4428.21,2020-12-13 06:00:00
1051171,West Bengal,4183.71,2020-12-13 07:00:00
1051172,West Bengal,4236.67,2020-12-13 08:00:00
1051173,West Bengal,4301.41,2020-12-13 09:00:00
1051174,West Bengal,4333.42,2020-12-13 10:00:00
1051175,West Bengal,4500.76,2020-12-13 11:00:00
1051176,West Bengal,4729.41,2020-12-13 12:00:00
1051177,West Bengal,4595.4,2020-12-13 13:00:00
1051178,West Bengal,4181.46,2020-12-13 14:00:00
1051179,West Bengal,3930.61,2020-12-13 15:00:00
1051180,West Bengal,4235.94,2020-12-13 16:00:00
1051181,West Bengal,5251.97,2020-12-13 17:00:00
1051182,West Bengal,5388.97,2020-12-13 18:00:00
1051183,West Bengal,5306.05,2020-12-13 19:00:00
1051184,West Bengal,5131.57,2020-12-13 20:00:00
1051185,West Bengal,4764.27,2020-12-13 21:00:00
1051186,West Bengal,4410.01,2020-12-13 22:00:00
1051187,West Bengal,4343.99,2020-12-13 23:00:00
1051188,West Bengal,4459.14,2020-12-14 00:00:00
1051189,West Bengal,4471.39,2020-12-14 01:00:00
1051190,West Bengal,4463.14,2020-12-14 02:00:00
1051191,West Bengal,4424.12,2020-12-14 03:00:00
1051192,West Bengal,4308.99,2020-12-14 04:00:00
1051193,West Bengal,4344.68,2020-12-14 05:00:00
1051194,West Bengal,4452.0,2020-12-14 06:00:00
1051195,West Bengal,4629.95,2020-12-14 07:00:00
1051196,West Bengal,5098.21,2020-12-14 08:00:00
1051197,West Bengal,5297.44,2020-12-14 09:00:00
1051198,West Bengal,5302.45,2020-12-14 10:00:00
1051199,West Bengal,5360.46,2020-12-14 11:00:00
1051200,West Bengal,5316.57,2020-12-14 12:00:00
1051201,West Bengal,5059.02,2020-12-14 13:00:00
1051202,West Bengal,4696.15,2020-12-14 14:00:00
1051203,West Bengal,4553.94,2020-12-14 15:00:00
1051204,West Bengal,4779.35,2020-12-14 16:00:00
1051205,West Bengal,5747.87,2020-12-14 17:00:00
1051206,West Bengal,5844.12,2020-12-14 18:00:00
1051207,West Bengal,5664.57,2020-12-14 19:00:00
1051208,West Bengal,5434.99,2020-12-14 20:00:00
1051209,West Bengal,5049.74,2020-12-14 21:00:00
1051210,West Bengal,4599.31,2020-12-14 22:00:00
1051211,West Bengal,4543.3,2020-12-14 23:00:00
1051212,West Bengal,4582.92,2020-12-15 00:00:00
1051213,West Bengal,4530.5,2020-12-15 01:00:00
1051214,West Bengal,4432.1,2020-12-15 02:00:00
1051215,West Bengal,4439.31,2020-12-15 03:00:00
1051216,West Bengal,4409.3,2020-12-15 04:00:00
1051217,West Bengal,4418.03,2020-12-15 05:00:00
1051218,West Bengal,4306.73,2020-12-15 06:00:00
1051219,West Bengal,4342.08,2020-12-15 07:00:00
1051220,West Bengal,4665.95,2020-12-15 08:00:00
1051221,West Bengal,4813.21,2020-12-15 09:00:00
1051222,West Bengal,4889.27,2020-12-15 10:00:00
1051223,West Bengal,5198.7,2020-12-15 11:00:00
1051224,West Bengal,5262.99,2020-12-15 12:00:00
1051225,West Bengal,5003.42,2020-12-15 13:00:00
1051226,West Bengal,4893.54,2020-12-15 14:00:00
1051227,West Bengal,4707.05,2020-12-15 15:00:00
1051228,West Bengal,4887.29,2020-12-15 16:00:00
1051229,West Bengal,5840.96,2020-12-15 17:00:00
1051230,West Bengal,5908.29,2020-12-15 18:00:00
1051231,West Bengal,5735.51,2020-12-15 19:00:00
1051232,West Bengal,5419.88,2020-12-15 20:00:00
1051233,West Bengal,5009.52,2020-12-15 21:00:00
1051234,West Bengal,4437.21,2020-12-15 22:00:00
1051235,West Bengal,4377.51,2020-12-15 23:00:00
1051236,West Bengal,4387.86,2020-12-16 00:00:00
1051237,West Bengal,4388.26,2020-12-16 01:00:00
1051238,West Bengal,4349.27,2020-12-16 02:00:00
1051239,West Bengal,4359.66,2020-12-16 03:00:00
1051240,West Bengal,4390.21,2020-12-16 04:00:00
1051241,West Bengal,4375.8,2020-12-16 05:00:00
1051242,West Bengal,4332.74,2020-12-16 06:00:00
1051243,West Bengal,4321.3,2020-12-16 07:00:00
1051244,West Bengal,4653.96,2020-12-16 08:00:00
1051245,West Bengal,4810.77,2020-12-16 09:00:00
1051246,West Bengal,4842.43,2020-12-16 10:00:00
1051247,West Bengal,5086.66,2020-12-16 11:00:00
1051248,West Bengal,5269.72,2020-12-16 12:00:00
1051249,West Bengal,4987.19,2020-12-16 13:00:00
1051250,West Bengal,4712.57,2020-12-16 14:00:00
1051251,West Bengal,4638.75,2020-12-16 15:00:00
1051252,West Bengal,4905.23,2020-12-16 16:00:00
1051253,West Bengal,5810.3,2020-12-16 17:00:00
1051254,West Bengal,5885.26,2020-12-16 18:00:00
1051255,West Bengal,5710.56,2020-12-16 19:00:00
1051256,West Bengal,5592.44,2020-12-16 20:00:00
1051257,West Bengal,5046.1,2020-12-16 21:00:00
1051258,West Bengal,4626.93,2020-12-16 22:00:00
1051259,West Bengal,4615.35,2020-12-16 23:00:00
1051260,West Bengal,4413.62,2020-12-17 00:00:00
1051261,West Bengal,4399.49,2020-12-17 01:00:00
1051262,West Bengal,4397.16,2020-12-17 02:00:00
1051263,West Bengal,4345.75,2020-12-17 03:00:00
1051264,West Bengal,4377.13,2020-12-17 04:00:00
1051265,West Bengal,4166.13,2020-12-17 05:00:00
1051266,West Bengal,4309.31,2020-12-17 06:00:00
1051267,West Bengal,4543.07,2020-12-17 07:00:00
1051268,West Bengal,4748.59,2020-12-17 08:00:00
1051269,West Bengal,4910.01,2020-12-17 09:00:00
1051270,West Bengal,5018.27,2020-12-17 10:00:00
1051271,West Bengal,5181.02,2020-12-17 11:00:00
1051272,West Bengal,5292.43,2020-12-17 12:00:00
1051273,West Bengal,5043.86,2020-12-17 13:00:00
1051274,West Bengal,4919.17,2020-12-17 14:00:00
1051275,West Bengal,4707.0,2020-12-17 15:00:00
1051276,West Bengal,4821.64,2020-12-17 16:00:00
1051277,West Bengal,5748.46,2020-12-17 17:00:00
1051278,West Bengal,5860.71,2020-12-17 18:00:00
1051279,West Bengal,5701.05,2020-12-17 19:00:00
1051280,West Bengal,5631.64,2020-12-17 20:00:00
1051281,West Bengal,5024.31,2020-12-17 21:00:00
1051282,West Bengal,4789.58,2020-12-17 22:00:00
1051283,West Bengal,4596.81,2020-12-17 23:00:00
1051284,West Bengal,4642.46,2020-12-18 00:00:00
1051285,West Bengal,4557.21,2020-12-18 01:00:00
1051286,West Bengal,4462.6,2020-12-18 02:00:00
1051287,West Bengal,4411.72,2020-12-18 03:00:00
1051288,West Bengal,4305.2,2020-12-18 04:00:00
1051289,West Bengal,4080.56,2020-12-18 05:00:00
1051290,West Bengal,4038.45,2020-12-18 06:00:00
1051291,West Bengal,4362.39,2020-12-18 07:00:00
1051292,West Bengal,4661.83,2020-12-18 08:00:00
1051293,West Bengal,4886.35,2020-12-18 09:00:00
1051294,West Bengal,5000.24,2020-12-18 10:00:00
1051295,West Bengal,5153.0,2020-12-18 11:00:00
1051296,West Bengal,5269.77,2020-12-18 12:00:00
1051297,West Bengal,5110.5,2020-12-18 13:00:00
1051298,West Bengal,5092.58,2020-12-18 14:00:00
1051299,West Bengal,5117.04,2020-12-18 15:00:00
1051300,West Bengal,4992.17,2020-12-18 16:00:00
1051301,West Bengal,5833.81,2020-12-18 17:00:00
1051302,West Bengal,5939.78,2020-12-18 18:00:00
1051303,West Bengal,5775.74,2020-12-18 19:00:00
1051304,West Bengal,5498.07,2020-12-18 20:00:00
1051305,West Bengal,5061.56,2020-12-18 21:00:00
1051306,West Bengal,4837.14,2020-12-18 22:00:00
1051307,West Bengal,4766.07,2020-12-18 23:00:00
1051308,West Bengal,4673.54,2020-12-19 00:00:00
1051309,West Bengal,4486.45,2020-12-19 01:00:00
1051310,West Bengal,4339.75,2020-12-19 02:00:00
1051311,West Bengal,4289.25,2020-12-19 03:00:00
1051312,West Bengal,4156.39,2020-12-19 04:00:00
1051313,West Bengal,4192.8,2020-12-19 05:00:00
1051314,West Bengal,4226.52,2020-12-19 06:00:00
1051315,West Bengal,4395.85,2020-12-19 07:00:00
1051316,West Bengal,4681.87,2020-12-19 08:00:00
1051317,West Bengal,4907.89,2020-12-19 09:00:00
1051318,West Bengal,4985.53,2020-12-19 10:00:00
1051319,West Bengal,5130.45,2020-12-19 11:00:00
1051320,West Bengal,5272.25,2020-12-19 12:00:00
1051321,West Bengal,5082.92,2020-12-19 13:00:00
1051322,West Bengal,4714.08,2020-12-19 14:00:00
1051323,West Bengal,4593.86,2020-12-19 15:00:00
1051324,West Bengal,4812.94,2020-12-19 16:00:00
1051325,West Bengal,5727.38,2020-12-19 17:00:00
1051326,West Bengal,5856.27,2020-12-19 18:00:00
1051327,West Bengal,5735.62,2020-12-19 19:00:00
1051328,West Bengal,5449.02,2020-12-19 20:00:00
1051329,West Bengal,5016.5,2020-12-19 21:00:00
1051330,West Bengal,4551.0,2020-12-19 22:00:00
1051331,West Bengal,4333.91,2020-12-19 23:00:00
1051332,West Bengal,4382.97,2020-12-20 00:00:00
1051333,West Bengal,4418.61,2020-12-20 01:00:00
1051334,West Bengal,4283.9,2020-12-20 02:00:00
1051335,West Bengal,4233.38,2020-12-20 03:00:00
1051336,West Bengal,4113.45,2020-12-20 04:00:00
1051337,West Bengal,4090.41,2020-12-20 05:00:00
1051338,West Bengal,4018.44,2020-12-20 06:00:00
1051339,West Bengal,4093.04,2020-12-20 07:00:00
1051340,West Bengal,4257.45,2020-12-20 08:00:00
1051341,West Bengal,4322.34,2020-12-20 09:00:00
1051342,West Bengal,4301.41,2020-12-20 10:00:00
1051343,West Bengal,4470.83,2020-12-20 11:00:00
1051344,West Bengal,4743.26,2020-12-20 12:00:00
1051345,West Bengal,4708.27,2020-12-20 13:00:00
1051346,West Bengal,4218.46,2020-12-20 14:00:00
1051347,West Bengal,3959.85,2020-12-20 15:00:00
1051348,West Bengal,4177.86,2020-12-20 16:00:00
1051349,West Bengal,5118.24,2020-12-20 17:00:00
1051350,West Bengal,5327.18,2020-12-20 18:00:00
1051351,West Bengal,5290.35,2020-12-20 19:00:00
1051352,West Bengal,5079.75,2020-12-20 20:00:00
1051353,West Bengal,4677.72,2020-12-20 21:00:00
1051354,West Bengal,4249.35,2020-12-20 22:00:00
1051355,West Bengal,4194.09,2020-12-20 23:00:00
1051356,West Bengal,4308.11,2020-12-21 00:00:00
1051357,West Bengal,4215.0,2020-12-21 01:00:00
1051358,West Bengal,4101.46,2020-12-21 02:00:00
1051359,West Bengal,4059.54,2020-12-21 03:00:00
1051360,West Bengal,4068.29,2020-12-21 04:00:00
1051361,West Bengal,3967.58,2020-12-21 05:00:00
1051362,West Bengal,3882.76,2020-12-21 06:00:00
1051363,West Bengal,4250.98,2020-12-21 07:00:00
1051364,West Bengal,4547.9,2020-12-21 08:00:00
1051365,West Bengal,4746.21,2020-12-21 09:00:00
